time,lat,long,z,magn
2011-05-02,41.754796,-87.607032,2,4.5
2011-05-02,41.818009,-87.606882,2,4.5
2011-05-02,41.781937,-87.598011,2,4.5
2011-05-02,41.770099,-87.588143,2,4.5
2011-05-02,41.782779,-87.588428,2,4.5
2011-05-02,41.763205,-87.572670,2,4.5
2011-05-02,41.754047,-87.568559,2,4.5
2011-05-02,41.759471,-87.564626,2,4.5
2011-05-02,41.756252,-87.561602,2,4.5
2011-05-03,41.763077,-87.626659,2,4.5
2011-05-03,41.775483,-87.609321,2,4.5
2011-05-03,41.810446,-87.607967,2,4.5
2011-05-03,41.775306,-87.593100,2,4.5
2011-05-03,41.767597,-87.587784,2,4.5
2011-05-03,41.763065,-87.579153,2,4.5
2011-05-03,41.754276,-87.558638,2,4.5
2011-05-04,41.829859,-87.642290,2,4.5
2011-05-04,41.796797,-87.632030,2,4.5
2011-05-04,41.774655,-87.629142,2,4.5
2011-05-04,41.841247,-87.625373,2,4.5
2011-05-04,41.785487,-87.621606,2,4.5
2011-05-04,41.774435,-87.608108,2,4.5
2011-05-04,41.759802,-87.572315,2,4.5
2011-05-04,41.754871,-87.564020,2,4.5
2011-05-05,41.753991,-87.622914,2,4.5
2011-05-05,41.831657,-87.621631,2,4.5
2011-05-05,41.788510,-87.618915,2,4.5
2011-05-05,41.777133,-87.615690,2,4.5
2011-05-05,41.777331,-87.610590,2,4.5
2011-05-05,41.759331,-87.608013,2,4.5
2011-05-05,41.816009,-87.596630,2,4.5
2011-05-05,41.810765,-87.593523,2,4.5
2011-05-05,41.769791,-87.588357,2,4.5
2011-05-05,41.772101,-87.583975,2,4.5
2011-05-05,41.760241,-87.562022,2,4.5
2011-05-05,41.756207,-87.552400,2,4.5
2011-05-06,41.796983,-87.621055,2,4.5
2011-05-06,41.838261,-87.621237,2,4.5
2011-05-06,41.797452,-87.617521,2,4.5
2011-05-06,41.808050,-87.616407,2,4.5
2011-05-06,41.802236,-87.613920,2,4.5
2011-05-06,41.774317,-87.611740,2,4.5
2011-05-06,41.772002,-87.583974,2,4.5
2011-05-06,41.767768,-87.575273,2,4.5
2011-05-06,41.766905,-87.574953,2,4.5
2011-05-06,41.772211,-87.572931,2,4.5
2011-05-06,41.760700,-87.565635,2,4.5
2011-05-06,41.756947,-87.553970,2,4.5
2011-05-07,41.846269,-87.648694,2,4.5
2011-05-07,41.755440,-87.629712,2,4.5
2011-05-07,41.773728,-87.614129,2,4.5
2011-05-07,41.757539,-87.611292,2,4.5
2011-05-07,41.799847,-87.604075,2,4.5
2011-05-07,41.759813,-87.584609,2,4.5
2011-05-07,41.766571,-87.578631,2,4.5
2011-05-07,41.768403,-87.572536,2,4.5
2011-05-07,41.768963,-87.566670,2,4.5
2011-05-07,41.753840,-87.555687,2,4.5
2011-05-08,41.833778,-87.654842,2,4.5
2011-05-08,41.839463,-87.640086,2,4.5
2011-05-08,41.798730,-87.622721,2,4.5
2011-05-08,41.794855,-87.619711,2,4.5
2011-05-08,41.803192,-87.611931,2,4.5
2011-05-08,41.827180,-87.611581,2,4.5
2011-05-08,41.774860,-87.597439,2,4.5
2011-05-08,41.760742,-87.589489,2,4.5
2011-05-08,41.782718,-87.588030,2,4.5
2011-05-08,41.755550,-87.565241,2,4.5
2011-05-08,41.768963,-87.566670,2,4.5
2011-05-09,41.837953,-87.644491,2,4.5
2011-05-09,41.774655,-87.629142,2,4.5
2011-05-09,41.806556,-87.621292,2,4.5
2011-05-09,41.751270,-87.616393,2,4.5
2011-05-09,41.790957,-87.617651,2,4.5
2011-05-09,41.755655,-87.611551,2,4.5
2011-05-09,41.782434,-87.613093,2,4.5
2011-05-09,41.751948,-87.609038,2,4.5
2011-05-09,41.812151,-87.593753,2,4.5
2011-05-09,41.783898,-87.591567,2,4.5
2011-05-09,41.783898,-87.591567,2,4.5
2011-05-09,41.752373,-87.581029,2,4.5
2011-05-09,41.765934,-87.576448,2,4.5
2011-05-09,41.768729,-87.574067,2,4.5
2011-05-09,41.757295,-87.571090,2,4.5
2011-05-09,41.759435,-87.570171,2,4.5
2011-05-09,41.759435,-87.570171,2,4.5
2011-05-10,41.835362,-87.658218,2,4.5
2011-05-10,41.803993,-87.618932,2,4.5
2011-05-10,41.761191,-87.613805,2,4.5
2011-05-10,41.774619,-87.597136,2,4.5
2011-05-10,41.781118,-87.594513,2,4.5
2011-05-10,41.771744,-87.585187,2,4.5
2011-05-10,41.755912,-87.568612,2,4.5
2011-05-10,41.757926,-87.554616,2,4.5
2011-05-11,41.805874,-87.614015,2,4.5
2011-05-11,41.760183,-87.612075,2,4.5
2011-05-11,41.827719,-87.608431,2,4.5
2011-05-11,41.807839,-87.605366,2,4.5
2011-05-11,41.763385,-87.592377,2,4.5
2011-05-11,41.756329,-87.566174,2,4.5
2011-05-11,41.756183,-87.562828,2,4.5
2011-05-11,41.754863,-87.550945,2,4.5
2011-05-12,41.841583,-87.646033,2,4.5
2011-05-12,41.835046,-87.637537,2,4.5
2011-05-12,41.792785,-87.622820,2,4.5
2011-05-12,41.770981,-87.619144,2,4.5
2011-05-12,41.784465,-87.615579,2,4.5
2011-05-12,41.784474,-87.612210,2,4.5
2011-05-12,41.774015,-87.609283,2,4.5
2011-05-12,41.776989,-87.607266,2,4.5
2011-05-12,41.772769,-87.583704,2,4.5
2011-05-12,41.759549,-87.572602,2,4.5
2011-05-12,41.772966,-87.571457,2,4.5
2011-05-12,41.761380,-87.566567,2,4.5
2011-05-12,41.758429,-87.564087,2,4.5
2011-05-12,41.757619,-87.556478,2,4.5
2011-05-13,41.825279,-87.638150,2,4.5
2011-05-13,41.806498,-87.633450,2,4.5
2011-05-13,41.763806,-87.626678,2,4.5
2011-05-13,41.838262,-87.620996,2,4.5
2011-05-13,41.810923,-87.616483,2,4.5
2011-05-13,41.810532,-87.608858,2,4.5
2011-05-13,41.764149,-87.583890,2,4.5
2011-05-13,41.768452,-87.568061,2,4.5
2011-05-13,41.754963,-87.563720,2,4.5
2011-05-14,41.834087,-87.644825,2,4.5
2011-05-14,41.824895,-87.642457,2,4.5
2011-05-14,41.813360,-87.632145,2,4.5
2011-05-14,41.851079,-87.632649,2,4.5
2011-05-14,41.767635,-87.621602,2,4.5
2011-05-14,41.784455,-87.619117,2,4.5
2011-05-14,41.768255,-87.615184,2,4.5
2011-05-14,41.819481,-87.614530,2,4.5
2011-05-14,41.762983,-87.610502,2,4.5
2011-05-14,41.783042,-87.607106,2,4.5
2011-05-14,41.807911,-87.608810,2,4.5
2011-05-14,41.816676,-87.608531,2,4.5
2011-05-14,41.809456,-87.592355,2,4.5
2011-05-14,41.770485,-87.584862,2,4.5
2011-05-14,41.752958,-87.555680,2,4.5
2011-05-15,41.834286,-87.618333,2,4.5
2011-05-15,41.778745,-87.615741,2,4.5
2011-05-15,41.774282,-87.608106,2,4.5
2011-05-15,41.825458,-87.606784,2,4.5
2011-05-15,41.753649,-87.567137,2,4.5
2011-05-15,41.755537,-87.560549,2,4.5
2011-05-16,41.837213,-87.641545,2,4.5
2011-05-16,41.835436,-87.638757,2,4.5
2011-05-16,41.842936,-87.634375,2,4.5
2011-05-16,41.845603,-87.634112,2,4.5
2011-05-16,41.760541,-87.630748,2,4.5
2011-05-16,41.789726,-87.622188,2,4.5
2011-05-16,41.794844,-87.620120,2,4.5
2011-05-16,41.815201,-87.619907,2,4.5
2011-05-16,41.832003,-87.619202,2,4.5
2011-05-16,41.777889,-87.615721,2,4.5
2011-05-16,41.778745,-87.615741,2,4.5
2011-05-16,41.781707,-87.610980,2,4.5
2011-05-16,41.757024,-87.606452,2,4.5
2011-05-16,41.754260,-87.563714,2,4.5
2011-05-17,41.796851,-87.632031,2,4.5
2011-05-17,41.802659,-87.632220,2,4.5
2011-05-17,41.838093,-87.633833,2,4.5
2011-05-17,41.853258,-87.634284,2,4.5
2011-05-17,41.770076,-87.628135,2,4.5
2011-05-17,41.771688,-87.628186,2,4.5
2011-05-17,41.794843,-87.620288,2,4.5
2011-05-17,41.801370,-87.619244,2,4.5
2011-05-17,41.784733,-87.614294,2,4.5
2011-05-17,41.812273,-87.611668,2,4.5
2011-05-17,41.765059,-87.602942,2,4.5
2011-05-17,41.775558,-87.593102,2,4.5
2011-05-17,41.759456,-87.590969,2,4.5
2011-05-17,41.754950,-87.580800,2,4.5
2011-05-17,41.773225,-87.575418,2,4.5
2011-05-17,41.752886,-87.564893,2,4.5
2011-05-17,41.754007,-87.563988,2,4.5
2011-05-17,41.753709,-87.562218,2,4.5
2011-05-18,41.806940,-87.633454,2,4.5
2011-05-18,41.841850,-87.631919,2,4.5
2011-05-18,41.788706,-87.619218,2,4.5
2011-05-18,41.797514,-87.619447,2,4.5
2011-05-18,41.786510,-87.617248,2,4.5
2011-05-18,41.820354,-87.616392,2,4.5
2011-05-18,41.770446,-87.608010,2,4.5
2011-05-18,41.774039,-87.608104,2,4.5
2011-05-18,41.777191,-87.604777,2,4.5
2011-05-18,41.759949,-87.593115,2,4.5
2011-05-18,41.775397,-87.594677,2,4.5
2011-05-18,41.771405,-87.584534,2,4.5
2011-05-18,41.770567,-87.573831,2,4.5
2011-05-18,41.772609,-87.572658,2,4.5
2011-05-19,41.758918,-87.627881,2,4.5
2011-05-19,41.783025,-87.620403,2,4.5
2011-05-19,41.785997,-87.620468,2,4.5
2011-05-19,41.809209,-87.620318,2,4.5
2011-05-19,41.812890,-87.617597,2,4.5
2011-05-19,41.761963,-87.614462,2,4.5
2011-05-19,41.777583,-87.615694,2,4.5
2011-05-19,41.783872,-87.610243,2,4.5
2011-05-19,41.769993,-87.594567,2,4.5
2011-05-19,41.768461,-87.587804,2,4.5
2011-05-19,41.771810,-87.582757,2,4.5
2011-05-19,41.766472,-87.578618,2,4.5
2011-05-19,41.764757,-87.563060,2,4.5
2011-05-20,41.766490,-87.628340,2,4.5
2011-05-20,41.771560,-87.622001,2,4.5
2011-05-20,41.786465,-87.617247,2,4.5
2011-05-20,41.759480,-87.613765,2,4.5
2011-05-20,41.769554,-87.588968,2,4.5
2011-05-20,41.796844,-87.589182,2,4.5
2011-05-20,41.769554,-87.588896,2,4.5
2011-05-20,41.801551,-87.586421,2,4.5
2011-05-20,41.759030,-87.579056,2,4.5
2011-05-20,41.765230,-87.571220,2,4.5
2011-05-20,41.752113,-87.570046,2,4.5
2011-05-20,41.758019,-87.564986,2,4.5
2011-05-20,41.758774,-87.561660,2,4.5
2011-05-20,41.758421,-87.556413,2,4.5
2011-05-21,41.844156,-87.660814,2,4.5
2011-05-21,41.841238,-87.635129,2,4.5
2011-05-21,41.852267,-87.632793,2,4.5
2011-05-21,41.759876,-87.628853,2,4.5
2011-05-21,41.781479,-87.609751,2,4.5
2011-05-21,41.802054,-87.586630,2,4.5
2011-05-21,41.763090,-87.559460,2,4.5
2011-05-22,41.837778,-87.657737,2,4.5
2011-05-22,41.751038,-87.626024,2,4.5
2011-05-22,41.787976,-87.617575,2,4.5
2011-05-22,41.821819,-87.618646,2,4.5
2011-05-22,41.757895,-87.610394,2,4.5
2011-05-22,41.772171,-87.610445,2,4.5
2011-05-22,41.805794,-87.605443,2,4.5
2011-05-22,41.782741,-87.599342,2,4.5
2011-05-22,41.752914,-87.586218,2,4.5
2011-05-22,41.795075,-87.588155,2,4.5
2011-05-22,41.795358,-87.582164,2,4.5
2011-05-22,41.751729,-87.574649,2,4.5
2011-05-22,41.766015,-87.570879,2,4.5
2011-05-22,41.759776,-87.564929,2,4.5
2011-05-22,41.760218,-87.566545,2,4.5
2011-05-22,41.755599,-87.562523,2,4.5
2011-05-23,41.806246,-87.633423,2,4.5
2011-05-23,41.784856,-87.626678,2,4.5
2011-05-23,41.754192,-87.605427,2,4.5
2011-05-23,41.782813,-87.606117,2,4.5
2011-05-23,41.808387,-87.596956,2,4.5
2011-05-23,41.765895,-87.592965,2,4.5
2011-05-23,41.775847,-87.594693,2,4.5
2011-05-23,41.775810,-87.593117,2,4.5
2011-05-23,41.771366,-87.590321,2,4.5
2011-05-23,41.775249,-87.590140,2,4.5
2011-05-23,41.767676,-87.584536,2,4.5
2011-05-23,41.752472,-87.581042,2,4.5
2011-05-23,41.753658,-87.579850,2,4.5
2011-05-23,41.754726,-87.566148,2,4.5
2011-05-23,41.764992,-87.566647,2,4.5
2011-05-24,41.766123,-87.629648,2,4.5
2011-05-24,41.753538,-87.626758,2,4.5
2011-05-24,41.764319,-87.620199,2,4.5
2011-05-24,41.810140,-87.618028,2,4.5
2011-05-24,41.811260,-87.605615,2,4.5
2011-05-24,41.774106,-87.590093,2,4.5
2011-05-24,41.755640,-87.583248,2,4.5
2011-05-24,41.771406,-87.584353,2,4.5
2011-05-24,41.754241,-87.582009,2,4.5
2011-05-24,41.762680,-87.580365,2,4.5
2011-05-24,41.752612,-87.578289,2,4.5
2011-05-24,41.768771,-87.576509,2,4.5
2011-05-24,41.778619,-87.575755,2,4.5
2011-05-24,41.754176,-87.566143,2,4.5
2011-05-24,41.759515,-87.564915,2,4.5
2011-05-24,41.759461,-87.564914,2,4.5
2011-05-25,41.839202,-87.644949,2,4.5
2011-05-25,41.809729,-87.633975,2,4.5
2011-05-25,41.765635,-87.613270,2,4.5
2011-05-25,41.788507,-87.615979,2,4.5
2011-05-25,41.806512,-87.607580,2,4.5
2011-05-25,41.765437,-87.590832,2,4.5
2011-05-25,41.759588,-87.584402,2,4.5
2011-05-25,41.753521,-87.576529,2,4.5
2011-05-25,41.764630,-87.568773,2,4.5
2011-05-25,41.764748,-87.564960,2,4.5
2011-05-25,41.763638,-87.561715,2,4.5
2011-05-25,41.756041,-87.558678,2,4.5
2011-05-25,41.756368,-87.552558,2,4.5
2011-05-26,41.843136,-87.645338,2,4.5
2011-05-26,41.764391,-87.633276,2,4.5
2011-05-26,41.813360,-87.632145,2,4.5
2011-05-26,41.755477,-87.627800,2,4.5
2011-05-26,41.763731,-87.617294,2,4.5
2011-05-26,41.774015,-87.609283,2,4.5
2011-05-26,41.759440,-87.604309,2,4.5
2011-05-26,41.763065,-87.579153,2,4.5
2011-05-26,41.763062,-87.576085,2,4.5
2011-05-26,41.768185,-87.567481,2,4.5
2011-05-27,41.835853,-87.641507,2,4.5
2011-05-27,41.792545,-87.623889,2,4.5
2011-05-27,41.807134,-87.619383,2,4.5
2011-05-27,41.820830,-87.620057,2,4.5
2011-05-27,41.752754,-87.615144,2,4.5
2011-05-27,41.762413,-87.599068,2,4.5
2011-05-27,41.757951,-87.589404,2,4.5
2011-05-27,41.771795,-87.583972,2,4.5
2011-05-27,41.762420,-87.574756,2,4.5
2011-05-28,41.829893,-87.641062,2,4.5
2011-05-28,41.766069,-87.629635,2,4.5
2011-05-28,41.770615,-87.628452,2,4.5
2011-05-28,41.782817,-87.620678,2,4.5
2011-05-28,41.775567,-87.615362,2,4.5
2011-05-28,41.778997,-87.615744,2,4.5
2011-05-28,41.776775,-87.596470,2,4.5
2011-05-28,41.772490,-87.590716,2,4.5
2011-05-28,41.752190,-87.579813,2,4.5
2011-05-28,41.760491,-87.575088,2,4.5
2011-05-28,41.754726,-87.566148,2,4.5
2011-05-29,41.768831,-87.633392,2,4.5
2011-05-29,41.835257,-87.620486,2,4.5
2011-05-29,41.838260,-87.621394,2,4.5
2011-05-29,41.781789,-87.615806,2,4.5
2011-05-29,41.774539,-87.610527,2,4.5
2011-05-29,41.798746,-87.604582,2,4.5
2011-05-29,41.769993,-87.594567,2,4.5
2011-05-29,41.768425,-87.584254,2,4.5
2011-05-29,41.754007,-87.563988,2,4.5
2011-05-29,41.760354,-87.557127,2,4.5
2011-05-30,41.832656,-87.649423,2,4.5
2011-05-30,41.786888,-87.625651,2,4.5
2011-05-30,41.823207,-87.621742,2,4.5
2011-05-30,41.782018,-87.611717,2,4.5
2011-05-30,41.773734,-87.604419,2,4.5
2011-05-30,41.755377,-87.583558,2,4.5
2011-05-30,41.769180,-87.584574,2,4.5
2011-05-30,41.762383,-87.571448,2,4.5
2011-05-30,41.752285,-87.569746,2,4.5
2011-05-30,41.753366,-87.566124,2,4.5
2011-05-31,41.803045,-87.607463,2,4.5
2011-05-31,41.774811,-87.598365,2,4.5
2011-05-31,41.774243,-87.593078,2,4.5
2011-05-31,41.772838,-87.582489,2,4.5
2011-05-31,41.763218,-87.579154,2,4.5
2011-05-31,41.770123,-87.572599,2,4.5
2011-05-31,41.756041,-87.558678,2,4.5
2011-06-01,41.842618,-87.655667,2,4.5
2011-06-01,41.782584,-87.623624,2,4.5
2011-06-01,41.775453,-87.604748,2,4.5
2011-06-01,41.760657,-87.590355,2,4.5
2011-06-01,41.761988,-87.590740,2,4.5
2011-06-01,41.752343,-87.579814,2,4.5
2011-06-01,41.754490,-87.577416,2,4.5
2011-06-01,41.761830,-87.566583,2,4.5
2011-06-01,41.757706,-87.557140,2,4.5
2011-06-02,41.840839,-87.634005,2,4.5
2011-06-02,41.771245,-87.620121,2,4.5
2011-06-02,41.765703,-87.608831,2,4.5
2011-06-02,41.811314,-87.600427,2,4.5
2011-06-02,41.759591,-87.583873,2,4.5
2011-06-02,41.773258,-87.583143,2,4.5
2011-06-02,41.752778,-87.577377,2,4.5
2011-06-02,41.760721,-87.565009,2,4.5
2011-06-03,41.797217,-87.624307,2,4.5
2011-06-03,41.797775,-87.622688,2,4.5
2011-06-03,41.768481,-87.621622,2,4.5
2011-06-03,41.779620,-87.612152,2,4.5
2011-06-03,41.781904,-87.602571,2,4.5
2011-06-03,41.821305,-87.603578,2,4.5
2011-06-03,41.800507,-87.596811,2,4.5
2011-06-03,41.769554,-87.588968,2,4.5
2011-06-03,41.772297,-87.588019,2,4.5
2011-06-03,41.785409,-87.586731,2,4.5
2011-06-03,41.751991,-87.583456,2,4.5
2011-06-03,41.772408,-87.583989,2,4.5
2011-06-03,41.756432,-87.579911,2,4.5
2011-06-03,41.772432,-87.582774,2,4.5
2011-06-03,41.772468,-87.582775,2,4.5
2011-06-03,41.755077,-87.566151,2,4.5
2011-06-03,41.760725,-87.564155,2,4.5
2011-06-03,41.755578,-87.555751,2,4.5
2011-06-04,41.781213,-87.610675,2,4.5
2011-06-04,41.764694,-87.602025,2,4.5
2011-06-05,41.830112,-87.620677,2,4.5
2011-06-05,41.806776,-87.615492,2,4.5
2011-06-05,41.761770,-87.606557,2,4.5
2011-06-05,41.769993,-87.594567,2,4.5
2011-06-05,41.801154,-87.593591,2,4.5
2011-06-05,41.771867,-87.590975,2,4.5
2011-06-05,41.773385,-87.572412,2,4.5
2011-06-06,41.835813,-87.648504,2,4.5
2011-06-06,41.753554,-87.636958,2,4.5
2011-06-06,41.816600,-87.612648,2,4.5
2011-06-06,41.809604,-87.608874,2,4.5
2011-06-06,41.811662,-87.604571,2,4.5
2011-06-06,41.816462,-87.599560,2,4.5
2011-06-06,41.759253,-87.591882,2,4.5
2011-06-06,41.767939,-87.591336,2,4.5
2011-06-06,41.754662,-87.584322,2,4.5
2011-06-06,41.768424,-87.584555,2,4.5
2011-06-06,41.794365,-87.582672,2,4.5
2011-06-06,41.767889,-87.574396,2,4.5
2011-06-06,41.768185,-87.567421,2,4.5
2011-06-06,41.755504,-87.563616,2,4.5
2011-06-07,41.766490,-87.628340,2,4.5
2011-06-07,41.826639,-87.625014,2,4.5
2011-06-07,41.789681,-87.622188,2,4.5
2011-06-07,41.775338,-87.605963,2,4.5
2011-06-07,41.809789,-87.592322,2,4.5
2011-06-07,41.809789,-87.592322,2,4.5
2011-06-07,41.768655,-87.588660,2,4.5
2011-06-07,41.754864,-87.583542,2,4.5
2011-06-07,41.771153,-87.582739,2,4.5
2011-06-07,41.772217,-87.582472,2,4.5
2011-06-07,41.794267,-87.582370,2,4.5
2011-06-07,41.767923,-87.571292,2,4.5
2011-06-07,41.755990,-87.552543,2,4.5
2011-06-08,41.846269,-87.648694,2,4.5
2011-06-08,41.752797,-87.636939,2,4.5
2011-06-08,41.791903,-87.619297,2,4.5
2011-06-08,41.801395,-87.621158,2,4.5
2011-06-08,41.764928,-87.609053,2,4.5
2011-06-08,41.775483,-87.609321,2,4.5
2011-06-08,41.770380,-87.591250,2,4.5
2011-06-08,41.762277,-87.588806,2,4.5
2011-06-08,41.768594,-87.582992,2,4.5
2011-06-08,41.760564,-87.578553,2,4.5
2011-06-08,41.763173,-87.579154,2,4.5
2011-06-08,41.769099,-87.568367,2,4.5
2011-06-08,41.754008,-87.563712,2,4.5
2011-06-08,41.758582,-87.564088,2,4.5
2011-06-08,41.761629,-87.563478,2,4.5
2011-06-09,41.770516,-87.628452,2,4.5
2011-06-09,41.829347,-87.620645,2,4.5
2011-06-09,41.761793,-87.605631,2,4.5
2011-06-09,41.774888,-87.602577,2,4.5
2011-06-09,41.774817,-87.602300,2,4.5
2011-06-09,41.801526,-87.599938,2,4.5
2011-06-09,41.804061,-87.597518,2,4.5
2011-06-09,41.771001,-87.582425,2,4.5
2011-06-09,41.770146,-87.571661,2,4.5
2011-06-09,41.755008,-87.563720,2,4.5
2011-06-09,41.755021,-87.562794,2,4.5
2011-06-09,41.752889,-87.556858,2,4.5
2011-06-10,41.828767,-87.647373,2,4.5
2011-06-10,41.840981,-87.644076,2,4.5
2011-06-10,41.792489,-87.624177,2,4.5
2011-06-10,41.785151,-87.622072,2,4.5
2011-06-10,41.795470,-87.621016,2,4.5
2011-06-10,41.802709,-87.618125,2,4.5
2011-06-10,41.775031,-87.607777,2,4.5
2011-06-10,41.811202,-87.609900,2,4.5
2011-06-10,41.761739,-87.605630,2,4.5
2011-06-10,41.811465,-87.605966,2,4.5
2011-06-10,41.753290,-87.577670,2,4.5
2011-06-10,41.770591,-87.572604,2,4.5
2011-06-10,41.770173,-87.569736,2,4.5
2011-06-10,41.764465,-87.560074,2,4.5
2011-06-10,41.761009,-87.557782,2,4.5
2011-06-10,41.760354,-87.557127,2,4.5
2011-06-11,41.787178,-87.625365,2,4.5
2011-06-11,41.815958,-87.619914,2,4.5
2011-06-11,41.771211,-87.618184,2,4.5
2011-06-11,41.793790,-87.616812,2,4.5
2011-06-11,41.766811,-87.613943,2,4.5
2011-06-11,41.772513,-87.587961,2,4.5
2011-06-11,41.761886,-87.580646,2,4.5
2011-06-11,41.752823,-87.577377,2,4.5
2011-06-11,41.754007,-87.563988,2,4.5
2011-06-11,41.752777,-87.561259,2,4.5
2011-06-11,41.755107,-87.560125,2,4.5
2011-06-12,41.763187,-87.599268,2,4.5
2011-06-12,41.751788,-87.570019,2,4.5
2011-06-12,41.753726,-87.566127,2,4.5
2011-06-12,41.762884,-87.559254,2,4.5
2011-06-12,41.757270,-87.556102,2,4.5
2011-06-13,41.830605,-87.648909,2,4.5
2011-06-13,41.762924,-87.629857,2,4.5
2011-06-13,41.773513,-87.623801,2,4.5
2011-06-13,41.765050,-87.621529,2,4.5
2011-06-13,41.781531,-87.621869,2,4.5
2011-06-13,41.801370,-87.619244,2,4.5
2011-06-13,41.763157,-87.592904,2,4.5
2011-06-13,41.781585,-87.592941,2,4.5
2011-06-13,41.767978,-87.587198,2,4.5
2011-06-13,41.755496,-87.583247,2,4.5
2011-06-13,41.767676,-87.584536,2,4.5
2011-06-13,41.771034,-87.584879,2,4.5
2011-06-13,41.770392,-87.576560,2,4.5
2011-06-13,41.773378,-87.573699,2,4.5
2011-06-13,41.754907,-87.564020,2,4.5
2011-06-13,41.763638,-87.561715,2,4.5
2011-06-13,41.754574,-87.551003,2,4.5
2011-06-14,41.761332,-87.634425,2,4.5
2011-06-14,41.826639,-87.625014,2,4.5
2011-06-14,41.768535,-87.621623,2,4.5
2011-06-14,41.814149,-87.619584,2,4.5
2011-06-14,41.805891,-87.614207,2,4.5
2011-06-14,41.774620,-87.602009,2,4.5
2011-06-14,41.758000,-87.600651,2,4.5
2011-06-14,41.761088,-87.595880,2,4.5
2011-06-14,41.814752,-87.597569,2,4.5
2011-06-14,41.768368,-87.574063,2,4.5
2011-06-14,41.754801,-87.571020,2,4.5
2011-06-14,41.759718,-87.567455,2,4.5
2011-06-14,41.760115,-87.560096,2,4.5
2011-06-14,41.755856,-87.554201,2,4.5
2011-06-15,41.823541,-87.647778,2,4.5
2011-06-15,41.783528,-87.620685,2,4.5
2011-06-15,41.777865,-87.608477,2,4.5
2011-06-15,41.769993,-87.594735,2,4.5
2011-06-15,41.753032,-87.580759,2,4.5
2011-06-15,41.753220,-87.577393,2,4.5
2011-06-15,41.756292,-87.577168,2,4.5
2011-06-15,41.768084,-87.576864,2,4.5
2011-06-15,41.768212,-87.576504,2,4.5
2011-06-15,41.763903,-87.566337,2,4.5
2011-06-15,41.760021,-87.564630,2,4.5
2011-06-15,41.756072,-87.559856,2,4.5
2011-06-15,41.759098,-87.558054,2,4.5
2011-06-16,41.842801,-87.639156,2,4.5
2011-06-16,41.825283,-87.637524,2,4.5
2011-06-16,41.760287,-87.631034,2,4.5
2011-06-16,41.758391,-87.621970,2,4.5
2011-06-16,41.773052,-87.622569,2,4.5
2011-06-16,41.783566,-87.623645,2,4.5
2011-06-16,41.760616,-87.615327,2,4.5
2011-06-16,41.777795,-87.602978,2,4.5
2011-06-16,41.757004,-87.591320,2,4.5
2011-06-16,41.769067,-87.571339,2,4.5
2011-06-16,41.771777,-87.573288,2,4.5
2011-06-16,41.762245,-87.566587,2,4.5
2011-06-16,41.753741,-87.559319,2,4.5
2011-06-17,41.809730,-87.633819,2,4.5
2011-06-17,41.818667,-87.633473,2,4.5
2011-06-17,41.820868,-87.624621,2,4.5
2011-06-17,41.785477,-87.621690,2,4.5
2011-06-17,41.836483,-87.616957,2,4.5
2011-06-17,41.761654,-87.582003,2,4.5
2011-06-17,41.772714,-87.571443,2,4.5
2011-06-17,41.760732,-87.562892,2,4.5
2011-06-18,41.841272,-87.645295,2,4.5
2011-06-18,41.759099,-87.609214,2,4.5
2011-06-18,41.782158,-87.602296,2,4.5
2011-06-18,41.802350,-87.588715,2,4.5
2011-06-18,41.768326,-87.584253,2,4.5
2011-06-18,41.768326,-87.584253,2,4.5
2011-06-18,41.763030,-87.580668,2,4.5
2011-06-18,41.767923,-87.571292,2,4.5
2011-06-18,41.755303,-87.562316,2,4.5
2011-06-18,41.754289,-87.561585,2,4.5
2011-06-18,41.755561,-87.559215,2,4.5
2011-06-19,41.807815,-87.633186,2,4.5
2011-06-19,41.787178,-87.625365,2,4.5
2011-06-19,41.761619,-87.623072,2,4.5
2011-06-19,41.756423,-87.617813,2,4.5
2011-06-19,41.758304,-87.614692,2,4.5
2011-06-19,41.793629,-87.613284,2,4.5
2011-06-19,41.781943,-87.612210,2,4.5
2011-06-19,41.808904,-87.601536,2,4.5
2011-06-19,41.760276,-87.574785,2,4.5
2011-06-19,41.757000,-87.565277,2,4.5
2011-06-20,41.833209,-87.656727,2,4.5
2011-06-20,41.841244,-87.650185,2,4.5
2011-06-20,41.837352,-87.639101,2,4.5
2011-06-20,41.801716,-87.633330,2,4.5
2011-06-20,41.789877,-87.622491,2,4.5
2011-06-20,41.785122,-87.619135,2,4.5
2011-06-20,41.840652,-87.617021,2,4.5
2011-06-20,41.756881,-87.611286,2,4.5
2011-06-20,41.754504,-87.607884,2,4.5
2011-06-20,41.796910,-87.605997,2,4.5
2011-06-20,41.761755,-87.583412,2,4.5
2011-06-20,41.767514,-87.582670,2,4.5
2011-06-20,41.759228,-87.579058,2,4.5
2011-06-20,41.759921,-87.566542,2,4.5
2011-06-20,41.761721,-87.564958,2,4.5
2011-06-20,41.764658,-87.566644,2,4.5
2011-06-20,41.753310,-87.562779,2,4.5
2011-06-20,41.760021,-87.564630,2,4.5
2011-06-21,41.763077,-87.626659,2,4.5
2011-06-21,41.787157,-87.620804,2,4.5
2011-06-21,41.787805,-87.619197,2,4.5
2011-06-21,41.786006,-87.617243,2,4.5
2011-06-21,41.792056,-87.616061,2,4.5
